"","ppt","response","statement","truth","pos_judgment_phase","check_seriousness","check_attention","pos_exposure_phase","repetition","fakeness_judg"
"5213","7567","resp_fake_news","Rolls-Royce uses only bull skins for its leather seats.","true",12,1,1,3,"repeated",1
"5214","7567","resp_real_news","Elvis and Priscilla Presley have a biological child.","true",13,1,1,NA,"new",0
"5215","7567","resp_real_news","Venezuela has less oil deposits than Norway.","false",14,1,1,NA,"new",0
"5216","7567","resp_fake_news","Sinti and Roma originally come from India and Pakistan.","true",15,1,1,10,"repeated",1
"5217","7567","resp_real_news","The Spanish King Felipe VI is descended from the Merovingian dynasty.","false",16,1,1,16,"repeated",0
"5218","7567","resp_fake_news","The European state with the most inhabitants/km� is the Vatican.","false",17,1,1,7,"repeated",1
"5219","7567","resp_real_news","Nelson Mandela did boxing as a hobby.","true",18,1,1,NA,"new",0
"5220","7567","resp_real_news","Tsunami means ""beach wave"".","false",19,1,1,11,"repeated",0
"5221","7567","resp_real_news","Melania Trump was born in the Slovenian city of Novo Mesto.","true",20,1,1,5,"repeated",0
"5222","7567","resp_fake_news","If you perceive different smells in both nostrils you will only perceive one of the two smells.","true",21,1,1,NA,"new",1
"5223","7567","resp_real_news","According to his own statement, Andy Warhol was bisexual.","false",22,1,1,NA,"new",0
"5224","7567","resp_real_news","In Italy, Spain, and Portugal, solar power is more expensive than electricity from coal combustion.","false",23,1,1,19,"repeated",0
"5225","7567","resp_fake_news","Russia produces the most aluminum worldwide.","false",24,1,1,NA,"new",1
"5226","7567","resp_fake_news","Cats can be allergic to people.","true",25,1,1,18,"repeated",1
"5227","7567","resp_fake_news","Bond actor Pierce Brosnan worked as a firebreather for three years.","true",26,1,1,NA,"new",1
"5228","7567","resp_fake_news","Apart from humans, gorillas have only leopards as natural enemies.","true",27,1,1,6,"repeated",1
"5229","7567","resp_real_news","The gas price is not contractually linked to the oil price.","true",28,1,1,15,"repeated",0
"5230","7567","resp_fake_news","The slogan of the European Union ""United in diversity"" is based on an internet survey among students.","false",29,1,1,NA,"new",1
"5231","7567","resp_fake_news","Babies have more bones than adults.","true",30,1,1,NA,"new",1
"5232","7567","resp_real_news","The first heart transplantation took place in Vienna.","true",31,1,1,NA,"new",0
"5233","7567","resp_real_news","With the Good Friday Agreement, Ireland reaffirmed its demand for reunification with Northern Ireland.","false",32,1,1,1,"repeated",0
"5234","7567","resp_real_news","Aspirin rarely (1 case in 1000 to 10000) leads to micro-bleeding in the gastrointestinal tract.","false",33,1,1,13,"repeated",0
"5235","7567","resp_real_news","Genetically chimpanzees are the closest relatives to humans.","true",34,1,1,NA,"new",0
"5236","7567","resp_fake_news","The left lung is larger than the right lung.","false",35,1,1,14,"repeated",1
"5237","7567","resp_real_news","The form of government of the United Arab Emirates is a constitutional monarchy.","false",36,1,1,NA,"new",0
"5238","7567","resp_real_news","Jaw muscles are the strongest muscles in the human body.","true",37,1,1,NA,"new",0
"5239","7567","resp_fake_news","In heterosexual people the number of new HIV infections has been stable since 2010.","false",38,1,1,4,"repeated",1
"5240","7567","resp_fake_news","Brad Pitt has a ban on entering China.","true",39,1,1,17,"repeated",1
"5241","7566","resp_real_news","The left lung is larger than the right lung.","false",0,1,1,0,"repeated",0
"5242","7566","resp_fake_news","People with blood group AB+ can be blood donors for all groups A and B.","false",1,1,1,NA,"new",1
"5243","7566","resp_fake_news","Bond actor Pierce Brosnan worked as a firebreather for three years.","true",2,1,1,9,"repeated",1
"5244","7566","resp_real_news","The first world climate conference was held in Geneva in 1990.","false",3,1,1,NA,"new",0
"5245","7566","resp_fake_news","With the Good Friday Agreement, Ireland reaffirmed its demand for reunification with Northern Ireland.","false",4,1,1,NA,"new",1
"5246","7566","resp_fake_news","Nelson Mandela did boxing as a hobby.","true",5,1,1,NA,"new",1
"5247","7566","resp_real_news","The form of government of the United Arab Emirates is a constitutional monarchy.","false",6,1,1,4,"repeated",0
"5248","7566","resp_fake_news","According to his own statement, Andy Warhol was bisexual.","false",7,1,1,NA,"new",1
"5249","7566","resp_fake_news","The Spanish King Felipe VI is descended from the Merovingian dynasty.","false",8,1,1,14,"repeated",1
"5250","7566","resp_fake_news","The first heart transplantation took place in Vienna.","true",9,1,1,NA,"new",1
"5251","7566","resp_fake_news","Rolls-Royce uses only bull skins for its leather seats.","true",10,1,1,17,"repeated",1
"5252","7566","resp_real_news","Hugh Grant was twice convicted of public misdemeanor of sexual nature.","false",11,1,1,16,"repeated",0
"5253","7566","resp_fake_news","In Italy, Spain, and Portugal, solar power is more expensive than electricity from coal combustion.","false",12,1,1,NA,"new",1
"5254","7566","resp_real_news","The heart rate of an average woman is higher than that of an average man.","true",13,1,1,7,"repeated",0
"5255","7566","resp_real_news","Cats can be allergic to people.","true",14,1,1,NA,"new",0
"5256","7566","resp_fake_news","People from Europe lose more hair per day than people from Africa.","true",15,1,1,NA,"new",1
"5257","7566","resp_real_news","Jaw muscles are the strongest muscles in the human body.","true",16,1,1,19,"repeated",0
"5258","7566","resp_real_news","The actor Stan Laurel died of a heart attack.","true",17,1,1,NA,"new",0
"5259","7566","resp_real_news","Tsunami means ""beach wave"".","false",18,1,1,10,"repeated",0
"5260","7566","resp_fake_news","If you perceive different smells in both nostrils you will only perceive one of the two smells.","true",19,1,1,NA,"new",1
"5261","7566","resp_fake_news","The gas price is not contractually linked to the oil price.","true",20,1,1,NA,"new",1
"5262","7566","resp_fake_news","The European state with the most inhabitants/km� is the Vatican.","false",21,1,1,2,"repeated",1
"5263","7566","resp_real_news","Elvis and Priscilla Presley have a biological child.","true",22,1,1,NA,"new",0
"5264","7566","resp_real_news","Russia produces the most aluminum worldwide.","false",23,1,1,8,"repeated",0
"5265","7566","resp_real_news","Aspirin rarely (1 case in 1000 to 10000) leads to micro-bleeding in the gastrointestinal tract.","false",24,1,1,6,"repeated",0
"5266","7566","resp_real_news","In France, women were allowed to vote for the first time in 1919.","false",25,1,1,3,"repeated",0
"5267","7566","resp_fake_news","Brad Pitt has a ban on entering China.","true",26,1,1,5,"repeated",1
"5268","7566","resp_real_news","In heterosexual people the number of new HIV infections has been stable since 2010.","false",27,1,1,NA,"new",0
"5269","7566","resp_fake_news","Michael J. Fox is suffering from multiple sclerosis.","false",28,1,1,NA,"new",1
"5270","7566","resp_real_news","Genetically chimpanzees are the closest relatives to humans.","true",29,1,1,1,"repeated",0
"5271","7566","resp_real_news","Venezuela has less oil deposits than Norway.","false",30,1,1,NA,"new",0
"5272","7566","resp_real_news","The slogan of the European Union ""United in diversity"" is based on an internet survey among students.","false",31,1,1,13,"repeated",0
"5273","7566","resp_fake_news","Rapeseed oil damages the groundwater.","false",32,1,1,NA,"new",1
"5274","7566","resp_fake_news","Babies have more bones than adults.","true",33,1,1,12,"repeated",1
"5275","7566","resp_fake_news","The largest lithium deposits in the world are located in Bolivia.","true",34,1,1,11,"repeated",1
"5276","7566","resp_real_news","Elon Musk was married three times.","true",35,1,1,NA,"new",0
"5277","7566","resp_fake_news","Sinti and Roma originally come from India and Pakistan.","true",36,1,1,15,"repeated",1
"5278","7566","resp_fake_news","Apart from humans, gorillas have only leopards as natural enemies.","true",37,1,1,18,"repeated",1
"5279","7566","resp_fake_news","Will Smith's full name is William Carroll Smith Jr.","false",38,1,1,NA,"new",1
"5280","7566","resp_real_news","Melania Trump was born in the Slovenian city of Novo Mesto.","true",39,1,1,NA,"new",0
"5281","7565","resp_real_news","Aspirin rarely (1 case in 1000 to 10000) leads to micro-bleeding in the gastrointestinal tract.","false",0,1,1,NA,"new",0
"5282","7565","resp_fake_news","If you perceive different smells in both nostrils you will only perceive one of the two smells.","true",1,1,1,NA,"new",1
"5283","7565","resp_real_news","Genetically chimpanzees are the closest relatives to humans.","true",2,1,1,NA,"new",0
"5284","7565","resp_real_news","The first world climate conference was held in Geneva in 1990.","false",3,1,1,NA,"new",0
"5285","7565","resp_fake_news","The form of government of the United Arab Emirates is a constitutional monarchy.","false",4,1,1,7,"repeated",1
"5286","7565","resp_fake_news","Melania Trump was born in the Slovenian city of Novo Mesto.","true",5,1,1,3,"repeated",1
"5287","7565","resp_fake_news","According to his own statement, Andy Warhol was bisexual.","false",6,1,1,NA,"new",1
"5288","7565","resp_fake_news","Brad Pitt has a ban on entering China.","true",7,1,1,NA,"new",1
"5289","7565","resp_fake_news","Hugh Grant was twice convicted of public misdemeanor of sexual nature.","false",8,1,1,NA,"new",1
"5290","7565","resp_real_news","Nelson Mandela did boxing as a hobby.","true",9,1,1,NA,"new",0
"5291","7565","resp_real_news","Tsunami means ""beach wave"".","false",10,1,1,16,"repeated",0
"5292","7565","resp_fake_news","The slogan of the European Union ""United in diversity"" is based on an internet survey among students.","false",11,1,1,14,"repeated",1
"5293","7565","resp_fake_news","Russia produces the most aluminum worldwide.","false",12,1,1,1,"repeated",1
"5294","7565","resp_real_news","The left lung is larger than the right lung.","false",13,1,1,5,"repeated",0
"5295","7565","resp_fake_news","Michael J. Fox is suffering from multiple sclerosis.","false",14,1,1,NA,"new",1
"5296","7565","resp_real_news","In heterosexual people the number of new HIV infections has been stable since 2010.","false",15,1,1,NA,"new",0
"5297","7565","resp_fake_news","People with blood group AB+ can be blood donors for all groups A and B.","false",16,1,1,NA,"new",1
"5298","7565","resp_fake_news","With the Good Friday Agreement, Ireland reaffirmed its demand for reunification with Northern Ireland.","false",17,1,1,15,"repeated",1
"5299","7565","resp_real_news","Babies have more bones than adults.","true",18,1,1,11,"repeated",0
"5300","7565","resp_fake_news","The first heart transplantation took place in Vienna.","true",19,1,1,NA,"new",1
"5301","7565","resp_fake_news","People from Europe lose more hair per day than people from Africa.","true",20,1,1,10,"repeated",1
"5302","7565","resp_real_news","Elon Musk was married three times.","true",21,1,1,12,"repeated",0
"5303","7565","resp_fake_news","Cats can be allergic to people.","true",22,1,1,9,"repeated",1
"5304","7565","resp_fake_news","Apart from humans, gorillas have only leopards as natural enemies.","true",23,1,1,4,"repeated",1
"5305","7565","resp_fake_news","The Spanish King Felipe VI is descended from the Merovingian dynasty.","false",24,1,1,NA,"new",1
"5306","7565","resp_fake_news","The gas price is not contractually linked to the oil price.","true",25,1,1,NA,"new",1
"5307","7565","resp_fake_news","In France, women were allowed to vote for the first time in 1919.","false",26,1,1,6,"repeated",1
"5308","7565","resp_fake_news","Jaw muscles are the strongest muscles in the human body.","true",27,1,1,0,"repeated",1
"5309","7565","resp_real_news","Elvis and Priscilla Presley have a biological child.","true",28,1,1,13,"repeated",0
"5310","7565","resp_fake_news","In Italy, Spain, and Portugal, solar power is more expensive than electricity from coal combustion.","false",29,1,1,NA,"new",1
"5311","7565","resp_fake_news","Bond actor Pierce Brosnan worked as a firebreather for three years.","true",30,1,1,19,"repeated",1
"5312","7565","resp_fake_news","Venezuela has less oil deposits than Norway.","false",31,1,1,NA,"new",1
"5313","7565","resp_fake_news","The actor Stan Laurel died of a heart attack.","true",32,1,1,NA,"new",1
"5314","7565","resp_fake_news","Rapeseed oil damages the groundwater.","false",33,1,1,2,"repeated",1
"5315","7565","resp_real_news","Will Smith's full name is William Carroll Smith Jr.","false",34,1,1,18,"repeated",0
"5316","7565","resp_fake_news","Sinti and Roma originally come from India and Pakistan.","true",35,1,1,NA,"new",1
"5317","7565","resp_fake_news","Rolls-Royce uses only bull skins for its leather seats.","true",36,1,1,8,"repeated",1
"5318","7565","resp_fake_news","The largest lithium deposits in the world are located in Bolivia.","true",37,1,1,NA,"new",1
"5319","7565","resp_real_news","The heart rate of an average woman is higher than that of an average man.","true",38,1,1,NA,"new",0
